task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 74 256 3170 20642 17472 3802 20577 16775 180 16280 315 256
ellipsoids-openmp 77 256 3171 20643 17472 3821 20597 16776 177 16300 299 256
ellipsoids-openmp 167 256 3320 20678 17358 4002 20628 16626 122 16198 306 256
ellipsoids-openmp 200 256 3332 20685 17353 4017 20659 16642 127 16267 248 256
ellipsoids-openmp 193 256 3330 20714 17384 3911 20584 16673 118 16267 288 256
ellipsoids-openmp 179 256 3324 20717 17393 3988 20678 16690 182 16217 291 256
ellipsoids-openmp 199 256 3332 20744 17412 4003 20699 16696 132 16267 297 256
ellipsoids-openmp 92 256 3176 20747 17571 3731 20617 16886 169 16496 221 256
ellipsoids-openmp 161 256 3317 20756 17439 3970 20682 16712 148 16252 312 256
ellipsoids-openmp 73 256 3170 20790 17620 3793 20733 16940 160 16471 309 256
ellipsoids-openmp 7 256 3247 20800 17553 3940 20766 16826 143 16351 332 256
ellipsoids-openmp 189 256 3328 20802 17474 3960 20720 16760 166 16298 296 256
ellipsoids-openmp 95 256 3204 20806 17602 3824 20757 16933 238 16360 335 256
ellipsoids-openmp 184 256 3326 20862 17536 3994 20826 16832 185 16375 272 256
ellipsoids-openmp 178 256 3323 20890 17567 3927 20794 16867 131 16485 251 256
ellipsoids-openmp 105 256 3162 20922 17760 3697 20866 17169 179 16664 326 256
ellipsoids-openmp 201 256 3332 20949 17617 3963 20865 16902 179 16440 283 256
ellipsoids-openmp 171 256 3321 20950 17629 3936 20866 16930 179 16461 290 256
ellipsoids-openmp 58 256 3163 20952 17789 3828 20920 17092 193 16606 293 256
ellipsoids-openmp 43 256 3244 20975 17731 3914 20910 16996 102 16638 256 256
ellipsoids-openmp 168 256 3320 20999 17679 3992 20964 16972 158 16521 293 256
ellipsoids-openmp 166 256 3319 21000 17681 3993 20972 16979 164 16550 265 256
ellipsoids-openmp 136 256 3406 21005 17599 4023 20946 16923 103 16560 260 256
ellipsoids-openmp 30 256 3240 21005 17765 3845 20939 17094 198 16601 295 256
ellipsoids-openmp 180 256 3324 21006 17682 4009 20987 16978 217 16460 301 256
ellipsoids-openmp 202 256 3333 21075 17742 4033 21060 17027 114 16649 264 256
ellipsoids-openmp 23 256 3239 21116 17877 3820 21021 17201 146 16773 282 256
ellipsoids-openmp 93 256 3204 21124 17920 3876 21124 17248 185 16765 298 256
ellipsoids-openmp 197 256 3331 21125 17794 3924 21009 17085 115 16671 299 256
ellipsoids-openmp 122 256 3402 21143 17741 4011 21073 17062 142 16637 283 256
ellipsoids-openmp 125 256 3402 21153 17751 4010 21108 17098 144 16701 253 256
ellipsoids-openmp 6 256 3247 21166 17919 3904 21074 17170 198 16700 272 256
ellipsoids-openmp 28 256 3240 21174 17934 3875 21137 17262 209 16700 353 256
ellipsoids-openmp 113 256 3399 21178 17779 3990 21117 17127 112 16734 281 256
ellipsoids-openmp 183 256 3325 21188 17863 3990 21144 17154 167 16519 468 256
ellipsoids-openmp 176 256 3323 21201 17878 3975 21138 17163 217 16621 325 256
ellipsoids-openmp 141 256 3407 21205 17798 4046 21186 17140 148 16737 255 256
ellipsoids-openmp 140 256 3407 21224 17817 4042 21201 17159 154 16772 233 256
ellipsoids-openmp 15 256 3237 21243 18006 3853 21203 17350 147 16913 290 256
ellipsoids-openmp 131 256 3404 21257 17853 3992 21186 17194 107 16803 284 256
ellipsoids-openmp 8 256 3248 21262 18014 3918 21211 17293 154 16848 291 256
ellipsoids-openmp 54 256 3247 21302 18055 3974 21270 17296 197 16840 259 256
ellipsoids-openmp 36 256 3242 21302 18060 3949 21260 17311 132 16888 291 256
ellipsoids-openmp 45 256 3244 21303 18059 4144 21270 17126 132 16715 279 256
ellipsoids-openmp 12 256 3236 21305 18069 3557 21199 17642 199 17120 323 256
ellipsoids-openmp 108 256 3397 21311 17914 3979 21238 17259 124 16827 308 256
ellipsoids-openmp 185 256 3326 21328 18002 3991 21293 17302 147 16894 261 256
ellipsoids-openmp 48 256 3245 21328 18083 3853 21219 17366 155 16835 376 256
ellipsoids-openmp 109 256 3397 21336 17939 4017 21225 17208 226 16714 268 256
ellipsoids-openmp 138 256 3406 21342 17936 4023 21228 17205 130 16775 300 256
ellipsoids-openmp 40 256 3243 21342 18099 3909 21301 17392 180 16916 296 256
ellipsoids-openmp 198 256 3331 21351 18020 3994 21289 17295 178 16820 297 256
ellipsoids-openmp 145 256 3408 21359 17951 3981 21271 17290 180 16857 253 256
ellipsoids-openmp 191 256 3329 21364 18035 4035 21370 17335 109 16958 268 256
ellipsoids-openmp 160 256 3316 21373 18057 3963 20811 16848 122 16456 270 256
ellipsoids-openmp 111 256 3398 21378 17980 4325 21370 17045 110 16676 259 256
ellipsoids-openmp 24 256 3239 21382 18143 3853 21327 17474 192 16966 316 256
ellipsoids-openmp 49 256 3245 21390 18145 3947 21353 17406 184 16951 271 256
ellipsoids-openmp 26 256 3240 21391 18151 3840 21333 17493 145 16830 518 256
ellipsoids-openmp 146 256 3409 21400 17991 3943 21262 17319 176 16900 243 256
ellipsoids-openmp 33 256 3241 21405 18164 3881 21337 17456 152 16998 306 256
ellipsoids-openmp 124 256 3402 21413 18011 4401 21364 16963 148 16528 287 256
ellipsoids-openmp 173 256 3322 21432 18110 3970 21132 17162 205 16656 301 256
ellipsoids-openmp 147 256 3409 21438 18029 4027 21142 17115 123 16650 342 256
ellipsoids-openmp 34 256 3242 21439 18197 3937 21170 17233 146 16817 270 256
ellipsoids-openmp 175 256 3322 21444 18122 3999 21430 17431 194 16963 274 256
ellipsoids-openmp 143 256 3408 21449 18041 4012 21396 17384 116 16989 279 256
ellipsoids-openmp 78 256 3171 21450 18279 3788 21381 17593 160 17141 292 256
ellipsoids-openmp 13 256 3236 21451 18215 3854 21405 17551 148 17036 367 256
ellipsoids-openmp 149 256 3410 21454 18044 3985 21363 17378 121 16963 294 256
ellipsoids-openmp 47 256 3245 21455 18210 3905 21399 17494 226 16980 288 256
ellipsoids-openmp 25 256 3239 21475 18236 3834 21410 17576 161 17116 299 256
ellipsoids-openmp 53 256 3246 21480 18234 3872 21392 17520 218 17015 287 256
ellipsoids-openmp 153 256 3411 21486 18075 4055 21466 17411 137 16976 298 256
ellipsoids-openmp 64 256 3165 21492 18327 4698 21424 16726 116 16352 258 256
ellipsoids-openmp 119 256 3401 21494 18093 4005 21450 17445 122 17078 245 256
ellipsoids-openmp 20 256 3238 21504 18266 3809 21415 17606 163 17147 296 256
ellipsoids-openmp 203 256 3333 21509 18176 4009 21477 17468 140 17019 309 256
ellipsoids-openmp 38 256 3242 21525 18283 3932 21474 17542 180 17099 263 256
ellipsoids-openmp 16 256 3237 21527 18290 3865 21484 17619 159 17119 341 256
ellipsoids-openmp 181 256 3325 21532 18207 3984 21489 17505 203 17060 242 256
ellipsoids-openmp 44 256 3244 21553 18309 3897 21491 17594 158 17144 292 256
ellipsoids-openmp 10 256 3236 21562 18326 3843 21521 17678 181 17219 278 256
ellipsoids-openmp 39 256 3243 21564 18321 3879 21484 17605 128 17214 263 256
