task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 7 3008 1440 3457 2017 2565 4298 1733 150 1380 203 3008
ellipsoids-openmp 14 3008 1416 3462 2046 2600 4428 1828 119 1376 333 3008
mean-pack-ell 20 3008 3469 4055 586 4624 4929 305 180 3 122 3008
ellipsoids-openmp 15 3008 1482 4058 2576 3159 4955 1796 234 1377 185 3008
ellipsoids-openmp 17 3008 1491 4059 2568 3189 4987 1798 206 1406 186 3008
ellipsoids-openmp 16 3008 1484 4061 2577 3191 5019 1828 233 1417 178 3008
ellipsoids-openmp 10 3008 1495 4076 2581 3013 4874 1861 297 1361 203 3008
ellipsoids-openmp 9 3008 1498 4281 2783 3146 5025 1879 284 1410 185 3008
mean-pack-ell 21 3008 4069 4899 830 5479 5778 299 164 17 118 3008
mean-pack-ell 19 3008 4285 5003 718 5479 5793 314 168 18 128 3008
mean-pack-ell 18 3008 3468 5025 1557 5687 5986 299 166 18 115 3008
summary.js 22 3008 5033 6778 1745 7404 7751 347 125 98 124 3008
generateData.js 1 3008 0 800 800 1358 1711 353 114 93 146 3008
createDat.js 2 3008 811 1433 622 2070 2403 333 108 91 134 3008
createDat.js 3 3008 812 1473 661 1946 2269 323 107 95 121 3008
createDat.js 5 3008 813 2488 1675 2902 3225 323 106 90 127 3008
createDat.js 4 3008 813 2489 1676 3077 3446 369 130 91 148 3008
ellipsoids-openmp 6 3008 1440 5523 4083 4637 6314 1677 117 1370 190 3008
ellipsoids-openmp 8 3008 1445 5525 4080 4538 6244 1706 116 1369 221 3008
ellipsoids-openmp 7 3008 1443 5527 4084 4676 6446 1770 116 1443 211 3008
mean-pack-ell 18 3008 5533 6140 607 6730 7044 314 181 2 131 3008
ellipsoids-openmp 10 3008 1482 7469 5987 6496 8166 1670 125 1327 218 3008
ellipsoids-openmp 11 3008 1484 7471 5987 6686 8350 1664 109 1362 193 3008
ellipsoids-openmp 13 3008 2515 7472 4957 6594 8265 1671 123 1369 179 3008
ellipsoids-openmp 9 3008 1486 7473 5987 6669 8352 1683 115 1366 202 3008
ellipsoids-openmp 14 3008 2516 7474 4958 6703 8391 1688 111 1379 198 3008
mean-pack-ell 19 3008 7482 8289 807 8677 9004 327 187 19 121 3008
ellipsoids-openmp 15 3008 2503 9455 6952 8744 10376 1632 117 1322 193 3008
ellipsoids-openmp 17 3008 2512 9457 6945 8654 10301 1647 105 1355 187 3008
ellipsoids-openmp 16 3008 2509 9458 6949 8596 10248 1652 127 1331 194 3008
ellipsoids-openmp 12 3008 2513 9474 6961 8722 10447 1725 114 1399 212 3008
mean-pack-ell 20 3008 9479 9968 489 10474 10765 291 172 2 117 3008
mean-pack-ell 21 3008 9466 10001 535 10609 10972 363 245 2 116 3008
summary.js 22 3008 10007 10643 636 11149 11542 393 161 91 141 3008
generateData.js 1 3008 0 635 635 1254 1580 326 113 90 123 3008
createDat.js 3 3008 644 1273 629 1779 2132 353 113 90 150 3008
createDat.js 2 3008 642 1274 632 1638 1969 331 124 89 118 3008
createDat.js 5 3008 645 2301 1656 2730 3061 331 116 87 128 3008
ellipsoids-openmp 10 3008 1284 6519 5235 5593 7316 1723 126 1389 208 3008
ellipsoids-openmp 6 3008 1289 8187 6898 7478 9157 1679 118 1379 182 3008
createDat.js 4 3008 644 8503 7859 9128 9460 332 108 95 129 3008
ellipsoids-openmp 16 3008 2310 9331 7021 8513 10219 1706 127 1398 181 3008
ellipsoids-openmp 15 3008 2308 9345 7037 8375 10142 1767 120 1442 205 3008
ellipsoids-openmp 17 3008 2311 9385 7074 8605 10364 1759 109 1440 210 3008
ellipsoids-openmp 7 3008 1291 10313 9022 9515 11270 1755 116 1447 192 3008
mean-pack-ell 21 3008 9391 11072 1681 11615 11953 338 169 2 167 3008
ellipsoids-openmp 14 3008 8513 12523 4010 11721 13493 1772 117 1453 202 3008
ellipsoids-openmp 12 3008 8510 21822 13312 20851 22572 1721 111 1401 209 3008
ellipsoids-openmp 13 3008 8513 29719 21206 28899 30564 1665 128 1361 176 3008
mean-pack-ell 20 3008 29723 30423 700 30897 31207 310 167 18 125 3008
ellipsoids-openmp 11 3008 1285 38722 37437 37777 39491 1714 117 1401 196 3008
ellipsoids-openmp 9 3008 1289 38724 37435 37957 39675 1718 119 1382 217 3008
ellipsoids-openmp 8 3008 1293 38736 37443 37937 39692 1755 128 1440 187 3008
mean-pack-ell 19 3008 38730 39338 608 39930 40212 282 162 2 118 3008
mean-pack-ell 18 3008 38742 39340 598 39906 40208 302 178 2 122 3008
summary.js 22 3008 39346 39946 600 40460 40788 328 119 88 121 3008
generateData.js 1 3008 0 715 715 1319 1663 344 109 90 145 3008
createDat.js 4 3008 725 1355 630 1889 2222 333 123 88 122 3008
createDat.js 5 3008 726 1357 631 1883 2217 334 130 89 115 3008
createDat.js 2 3008 721 1360 639 1948 2340 392 150 93 149 3008
createDat.js 3 3008 723 1393 670 1765 2171 406 166 88 152 3008
ellipsoids-openmp 17 3008 1376 3282 1906 2499 4172 1673 108 1382 183 3008
ellipsoids-openmp 7 3008 1382 3343 1961 2584 4323 1739 111 1434 194 3008
ellipsoids-openmp 8 3008 1383 3345 1962 2577 4302 1725 125 1410 190 3008
ellipsoids-openmp 9 3008 1408 3350 1942 2605 4287 1682 110 1383 189 3008
ellipsoids-openmp 10 3008 1404 3364 1960 2619 4351 1732 120 1381 231 3008
ellipsoids-openmp 16 3008 1375 3374 1999 2670 4377 1707 127 1385 195 3008
ellipsoids-openmp 13 3008 1374 3377 2003 2400 4174 1774 140 1432 202 3008
ellipsoids-openmp 12 3008 1373 3394 2021 2594 4359 1765 113 1452 200 3008
ellipsoids-openmp 11 3008 1407 3403 1996 2650 4384 1734 113 1400 221 3008
ellipsoids-openmp 6 3008 1381 3428 2047 2575 4321 1746 108 1468 170 3008
ellipsoids-openmp 14 3008 1374 3452 2078 2594 4404 1810 145 1442 223 3008
ellipsoids-openmp 15 3008 1375 3993 2618 2656 4810 2154 113 1420 621 3008
mean-pack-ell 18 3008 3434 3997 563 4569 4882 313 185 2 126 3008
mean-pack-ell 20 3008 3458 3998 540 4516 4851 335 202 16 117 3008
mean-pack-ell 19 3008 3409 3999 590 4632 4958 326 194 16 116 3008
mean-pack-ell 21 3008 4004 4562 558 5256 5549 293 166 3 124 3008
summary.js 22 3008 4566 5246 680 5708 6089 381 129 93 159 3008
