task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 75 1536 1689 5159 3470 2074 5063 2989 108 2680 201 sdbcs
ellipsoids-openmp 81 1536 1706 5176 3470 2037 5032 2995 141 2660 194 sdbcs
ellipsoids-openmp 71 1536 1687 5195 3508 2111 5146 3035 113 2731 191 sdbcs
ellipsoids-openmp 79 1536 1710 5198 3488 2080 5087 3007 119 2702 186 sdbcs
ellipsoids-openmp 84 1536 1687 5199 3512 2047 5074 3027 106 2739 182 sdbcs
ellipsoids-openmp 78 1536 1689 5201 3512 2098 5132 3034 122 2709 203 sdbcs
ellipsoids-openmp 70 1536 1685 5211 3526 2069 5130 3061 120 2730 211 sdbcs
ellipsoids-openmp 73 1536 1688 5297 3609 2006 5140 3134 116 2763 255 sdbcs
ellipsoids-openmp 61 1536 1737 5304 3567 1936 5225 3289 105 3012 172 sdbcs
ellipsoids-openmp 48 1536 1734 5373 3639 2139 5277 3138 134 2827 177 sdbcs
ellipsoids-openmp 53 1536 1733 5453 3720 2096 5314 3218 114 2896 208 sdbcs
ellipsoids-openmp 62 1536 1736 5456 3720 2189 5407 3218 104 2913 201 sdbcs
ellipsoids-openmp 22 1536 1838 5471 3633 2197 5361 3164 109 2887 168 sdbcs
ellipsoids-openmp 51 1536 1733 5473 3740 2165 5406 3241 141 2904 196 sdbcs
ellipsoids-openmp 24 1536 1839 5481 3642 2191 5373 3182 153 2823 206 sdbcs
ellipsoids-openmp 11 1536 1840 5482 3642 2291 5465 3174 117 2846 211 sdbcs
ellipsoids-openmp 58 1536 1737 5483 3746 2156 5380 3224 117 2950 157 sdbcs
ellipsoids-openmp 59 1536 1732 5496 3764 2135 5406 3271 124 2910 237 sdbcs
ellipsoids-openmp 63 1536 1732 5502 3770 2094 5375 3281 111 2956 214 sdbcs
ellipsoids-openmp 16 1536 1837 5508 3671 2244 5459 3215 118 2906 191 sdbcs
ellipsoids-openmp 65 1536 1733 5511 3778 2108 5379 3271 119 2985 167 sdbcs
ellipsoids-openmp 60 1536 1731 5534 3803 2118 5426 3308 114 2995 199 sdbcs
ellipsoids-openmp 55 1536 1758 5540 3782 2182 5464 3282 118 2952 212 sdbcs
ellipsoids-openmp 6 1536 1866 5542 3676 2251 5483 3232 113 2946 173 sdbcs
ellipsoids-openmp 14 1536 1841 5549 3708 2222 5461 3239 105 2957 177 sdbcs
ellipsoids-openmp 8 1536 1834 5553 3719 2215 5476 3261 108 2918 235 sdbcs
ellipsoids-openmp 19 1536 1868 5554 3686 2230 5475 3245 136 2924 185 sdbcs
ellipsoids-openmp 23 1536 1837 5555 3718 2172 5426 3254 109 2943 202 sdbcs
ellipsoids-openmp 47 1536 1736 5560 3824 2224 5531 3307 112 2962 233 sdbcs
ellipsoids-openmp 57 1536 1734 5562 3828 2165 5475 3310 106 2986 218 sdbcs
ellipsoids-openmp 9 1536 1839 5564 3725 2209 5474 3265 113 2967 185 sdbcs
ellipsoids-openmp 13 1536 1839 5574 3735 2274 5541 3267 114 2953 200 sdbcs
ellipsoids-openmp 17 1536 1841 5586 3745 2241 5519 3278 108 2933 237 sdbcs
ellipsoids-openmp 7 1536 1841 5612 3771 2227 5534 3307 115 2999 193 sdbcs
ellipsoids-openmp 18 1536 1837 5625 3788 2193 5528 3335 111 3012 212 sdbcs
ellipsoids-openmp 20 1536 1836 5633 3797 2155 5496 3341 139 2996 206 sdbcs
ellipsoids-openmp 10 1536 1840 5645 3805 2248 5584 3336 112 3032 192 sdbcs
ellipsoids-openmp 15 1536 1838 5648 3810 2268 5617 3349 134 3015 200 sdbcs
ellipsoids-openmp 25 1536 1836 5658 3822 2215 5587 3372 113 3029 230 sdbcs
ellipsoids-openmp 12 1536 1835 5663 3828 2182 5557 3375 114 3010 251 sdbcs
ellipsoids-openmp 21 1536 1872 5673 3801 2248 5609 3361 118 3017 226 sdbcs
ellipsoids-openmp 52 1536 1738 5683 3945 2152 5583 3431 112 3105 214 sdbcs
ellipsoids-openmp 77 1024 1688 6659 4971 1876 6337 4461 107 4146 208 sdbcs
ellipsoids-openmp 69 1024 1687 6661 4974 1847 6318 4471 109 4158 204 sdbcs
ellipsoids-openmp 39 1024 1517 6663 5146 1923 6379 4456 140 4102 214 sdbcs
ellipsoids-openmp 80 1024 1686 6665 4979 2078 6459 4381 109 4044 228 sdbcs
mean-pack-ell 86 512 5678 6666 988 5786 6462 676 521 20 135 sdbcs
ellipsoids-openmp 66 1024 1714 6667 4953 2141 6460 4319 106 3987 226 sdbcs
ellipsoids-openmp 85 1024 1690 6667 4977 2103 6537 4434 117 4137 180 sdbcs
ellipsoids-openmp 67 1024 1686 6680 4994 2092 6616 4524 118 4185 221 sdbcs
ellipsoids-openmp 74 1024 1689 6682 4993 2111 6624 4513 106 4202 205 sdbcs
ellipsoids-openmp 64 1024 1732 7272 5540 2149 6912 4763 130 4432 201 sdbcs
ellipsoids-openmp 56 1024 1735 7273 5538 2146 6966 4820 116 4469 235 sdbcs
ellipsoids-openmp 49 1024 1735 7274 5539 2149 7030 4881 123 4572 186 sdbcs
ellipsoids-openmp 50 1024 1730 7274 5544 2147 7105 4958 114 4615 229 sdbcs
ellipsoids-openmp 54 1024 1736 7299 5563 2280 7214 4934 118 4616 200 sdbcs
ellipsoids-openmp 46 1024 1738 7336 5598 2174 7259 5085 141 4731 213 sdbcs
mean-pack-ell 87 512 6676 7447 771 6786 7375 589 460 3 126 sdbcs
mean-pack-ell 89 512 6686 7536 850 6777 7438 661 511 20 130 sdbcs
mean-pack-ell 88 512 7339 8198 859 7455 8088 633 472 21 140 sdbcs
summary.js 90 256 8207 9779 1572 8365 9760 1395 404 808 183 sdbcs
generateData.js 1 1536 0 586 586 120 476 356 107 116 133 sdbcs
createDat.js 5 512 593 1411 818 679 1322 643 123 369 151 sdbcs
createDat.js 4 512 592 1447 855 699 1360 661 122 390 149 sdbcs
createDat.js 3 512 596 1456 860 704 1374 670 106 424 140 sdbcs
createDat.js 2 512 596 1506 910 799 1428 629 112 371 146 sdbcs
ellipsoids-openmp 82 2048 1423 4237 2814 1605 3961 2356 115 2066 175 sdbcs
ellipsoids-openmp 30 2048 1514 4351 2837 1991 4259 2268 110 1932 226 sdbcs
ellipsoids-openmp 41 2048 1512 4372 2860 1996 4290 2294 108 1972 214 sdbcs
ellipsoids-openmp 37 2048 1509 4405 2896 1968 4313 2345 109 2030 206 sdbcs
ellipsoids-openmp 35 2048 1509 4418 2909 1936 4286 2350 110 2023 217 sdbcs
ellipsoids-openmp 43 2048 1514 4423 2909 1993 4340 2347 140 1986 221 sdbcs
ellipsoids-openmp 31 2048 1510 4457 2947 1954 4346 2392 170 2004 218 sdbcs
ellipsoids-openmp 26 2048 1530 4630 3100 1989 4527 2538 336 2011 191 sdbcs
ellipsoids-openmp 75 1536 1425 4680 3255 1636 4606 2970 113 2643 214 sdbcs
ellipsoids-openmp 78 1536 1424 4753 3329 1639 4688 3049 119 2746 184 sdbcs
ellipsoids-openmp 71 1536 1423 4784 3361 1579 4683 3104 132 2751 221 sdbcs
ellipsoids-openmp 27 1536 1510 4863 3353 1733 4758 3025 108 2723 194 sdbcs
ellipsoids-openmp 83 1536 1423 4883 3460 1870 4817 2947 109 2608 230 sdbcs
ellipsoids-openmp 79 1536 1444 4895 3451 1902 4811 2909 117 2561 231 sdbcs
ellipsoids-openmp 81 1536 1426 4911 3485 1862 4824 2962 103 2659 200 sdbcs
ellipsoids-openmp 40 1536 1508 4916 3408 1944 4808 2864 105 2572 187 sdbcs
ellipsoids-openmp 72 1536 1422 4918 3496 1865 4885 3020 126 2701 193 sdbcs
ellipsoids-openmp 70 1536 1421 4919 3498 1843 4860 3017 107 2734 176 sdbcs
ellipsoids-openmp 42 1536 1508 4920 3412 1955 4820 2865 110 2568 187 sdbcs
ellipsoids-openmp 28 1536 1514 4946 3432 2008 4875 2867 104 2596 167 sdbcs
ellipsoids-openmp 38 1536 1509 4947 3438 1950 4837 2887 113 2597 177 sdbcs
ellipsoids-openmp 68 1536 1426 4957 3531 1918 4928 3010 112 2699 199 sdbcs
ellipsoids-openmp 73 1536 1424 4965 3541 1822 4866 3044 115 2721 208 sdbcs
ellipsoids-openmp 76 1536 1425 4966 3541 1848 4889 3041 107 2734 200 sdbcs
ellipsoids-openmp 84 1536 1423 4977 3554 1780 4841 3061 112 2752 197 sdbcs
ellipsoids-openmp 32 1536 1529 5007 3478 1985 4899 2914 120 2629 165 sdbcs
ellipsoids-openmp 36 1536 1510 5040 3530 1928 4902 2974 140 2642 192 sdbcs
ellipsoids-openmp 29 1536 1509 5041 3532 1993 4975 2982 105 2638 239 sdbcs
ellipsoids-openmp 33 1536 1515 5048 3533 1994 4966 2972 111 2642 219 sdbcs
ellipsoids-openmp 34 1536 1512 5050 3538 1971 4954 2983 114 2636 233 sdbcs
ellipsoids-openmp 45 1536 1511 5059 3548 1992 4979 2987 106 2672 209 sdbcs
ellipsoids-openmp 58 1536 1484 5090 3606 2034 5071 3037 108 2747 182 sdbcs
ellipsoids-openmp 53 1536 1480 5118 3638 1959 5043 3084 116 2748 220 sdbcs
ellipsoids-openmp 48 1536 1481 5126 3645 1977 5066 3089 106 2798 185 sdbcs
ellipsoids-openmp 23 1536 1546 5161 3615 2043 5100 3057 118 2772 167 sdbcs
ellipsoids-openmp 60 1536 1477 5165 3688 1902 5040 3138 101 2826 211 sdbcs
ellipsoids-openmp 51 1536 1481 5172 3691 1969 5100 3131 106 2801 224 sdbcs
ellipsoids-openmp 18 1536 1547 5175 3628 2054 5125 3071 107 2779 185 sdbcs
ellipsoids-openmp 47 1536 1483 5181 3698 1937 5065 3128 114 2810 204 sdbcs
ellipsoids-openmp 16 1536 1546 5183 3637 2021 5094 3073 110 2758 205 sdbcs
ellipsoids-openmp 44 1536 1514 5186 3672 1914 5027 3113 118 2716 279 sdbcs
ellipsoids-openmp 65 1536 1481 5188 3707 1946 5100 3154 117 2834 203 sdbcs
ellipsoids-openmp 62 1536 1483 5190 3707 1920 5064 3144 113 2820 211 sdbcs
ellipsoids-openmp 55 1536 1502 5196 3694 2016 5147 3131 107 2786 238 sdbcs
ellipsoids-openmp 52 1536 1484 5199 3715 1962 5108 3146 111 2768 267 sdbcs
ellipsoids-openmp 63 1536 1478 5206 3728 1953 5129 3176 115 2843 218 sdbcs
ellipsoids-openmp 25 1536 1545 5207 3662 1956 5063 3107 107 2779 221 sdbcs
ellipsoids-openmp 24 1536 1549 5215 3666 2041 5147 3106 121 2797 188 sdbcs
ellipsoids-openmp 20 1536 1545 5217 3672 1975 5095 3120 108 2849 163 sdbcs
ellipsoids-openmp 8 1536 1544 5218 3674 2004 5119 3115 114 2772 229 sdbcs
ellipsoids-openmp 61 1536 1484 5220 3736 1922 5091 3169 109 2860 200 sdbcs
ellipsoids-openmp 15 1536 1548 5223 3675 2040 5156 3116 117 2784 215 sdbcs
ellipsoids-openmp 22 1536 1547 5224 3677 2001 5113 3112 118 2752 242 sdbcs
ellipsoids-openmp 57 1536 1482 5225 3743 1996 5174 3178 112 2875 191 sdbcs
ellipsoids-openmp 59 1536 1479 5240 3761 2000 5210 3210 109 2847 254 sdbcs
ellipsoids-openmp 12 1536 1545 5242 3697 2045 5191 3146 113 2857 176 sdbcs
ellipsoids-openmp 9 1536 1548 5247 3699 2030 5169 3139 126 2832 181 sdbcs
ellipsoids-openmp 10 1536 1550 5253 3703 1969 5115 3146 109 2861 176 sdbcs
ellipsoids-openmp 13 1536 1549 5272 3723 1956 5110 3154 104 2828 222 sdbcs
ellipsoids-openmp 7 1536 1552 5273 3721 2036 5198 3162 106 2818 238 sdbcs
ellipsoids-openmp 11 1536 1550 5276 3726 2122 5290 3168 107 2892 169 sdbcs
ellipsoids-openmp 17 1536 1551 5283 3732 1977 5148 3171 115 2862 194 sdbcs
ellipsoids-openmp 6 1536 1572 5306 3734 1996 5184 3188 109 2883 196 sdbcs
ellipsoids-openmp 14 1536 1551 5311 3760 2029 5223 3194 105 2840 249 sdbcs
ellipsoids-openmp 19 1536 1584 5318 3734 2060 5262 3202 116 2880 206 sdbcs
ellipsoids-openmp 21 1536 1585 5328 3743 2025 5240 3215 135 2853 227 sdbcs
ellipsoids-openmp 80 1024 1421 6079 4658 1592 5828 4236 114 3884 238 sdbcs
ellipsoids-openmp 74 1024 1425 6204 4779 1643 6126 4483 108 4171 204 sdbcs
ellipsoids-openmp 67 1024 1421 6215 4794 1600 6139 4539 115 4176 248 sdbcs
ellipsoids-openmp 66 1024 1450 6291 4841 1894 6232 4338 121 4013 204 sdbcs
mean-pack-ell 86 512 5337 6305 968 5458 6236 778 622 19 137 sdbcs
ellipsoids-openmp 77 1024 1424 6337 4913 1862 6257 4395 134 4039 222 sdbcs
ellipsoids-openmp 85 1024 1426 6371 4945 1849 6280 4431 119 3947 365 sdbcs
ellipsoids-openmp 69 1024 1422 6482 5060 1827 6394 4567 116 4216 235 sdbcs
ellipsoids-openmp 49 1024 1482 6522 5040 1977 6457 4480 107 4146 227 sdbcs
ellipsoids-openmp 39 1024 1513 6571 5058 2013 6510 4497 124 4171 202 sdbcs
ellipsoids-openmp 50 1024 1477 6614 5137 1970 6549 4579 111 4255 213 sdbcs
ellipsoids-openmp 54 1024 1483 6615 5132 1965 6539 4574 116 4235 223 sdbcs
ellipsoids-openmp 46 1024 1485 6652 5167 1978 6578 4600 147 4278 175 sdbcs
ellipsoids-openmp 64 1024 1478 6740 5262 1961 6665 4704 136 4342 226 sdbcs
ellipsoids-openmp 56 1024 1482 6786 5304 1971 6705 4734 120 4426 188 sdbcs
mean-pack-ell 89 512 6489 7615 1126 6609 7234 625 490 3 132 sdbcs
mean-pack-ell 87 512 6582 7616 1034 6705 7422 717 549 20 148 sdbcs
mean-pack-ell 88 512 6789 7922 1133 6900 7715 815 587 82 146 sdbcs
summary.js 90 256 7925 9463 1538 8083 9394 1311 376 801 134 sdbcs
